nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
668,0.03564398,-0.56962585,-0.24236332,0.03564398,-0.56962585,-0.2423633,0.1355587,-0.5990296,-0.24020755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0.04153537,-0.56275254,-0.22775194,0.04153537,-0.56275254,-0.22775194,0.17165694,-0.569775,-0.20078392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0.044617098,-0.56244177,-0.22670296,0.044617098,-0.56244177,-0.22670296,0.19562204,-0.54721403,-0.1753023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,0.047924045,-0.5628456,-0.22527817,0.05125729,-0.5688921,-0.22546345,0.21218456,-0.5838432,-0.15276833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0.05444015,-0.56892335,-0.22407609,0.05444015,-0.56892335,-0.2240761,0.20591919,-0.5665348,-0.16165026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,0.05720729,-0.5688155,-0.2231355,0.05720729,-0.5688155,-0.22313549,0.19419433,-0.5646783,-0.17533755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,0.060919788,-0.567666,-0.22684199,0.060919788,-0.567666,-0.22684199,0.18015702,-0.56518364,-0.19141398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0.064125225,-0.5675171,-0.22519724,0.06412523,-0.5675171,-0.22519723,0.22471625,-0.5587383,-0.14067495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,0.06453677,-0.56372434,-0.22178322,0.06453677,-0.56372434,-0.22178322,0.2064067,-0.55346847,-0.16233914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,0.06676089,-0.5638477,-0.22126935,0.06676089,-0.5638477,-0.22126935,0.17574278,-0.5698897,-0.19609062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0.06969004,-0.5608103,-0.22290397,0.06969004,-0.5608103,-0.22290397,0.20927152,-0.5574201,-0.15865596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0.072022066,-0.5606045,-0.22215907,0.072022066,-0.5606045,-0.22215906,0.1829725,-0.5529307,-0.1892364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0.07387017,-0.56058747,-0.2219124,0.071720846,-0.5558179,-0.22781128,0.16604991,-0.56002474,-0.20795596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0.07405683,-0.55575144,-0.2269138,0.07405683,-0.55575144,-0.2269138,0.18989895,-0.55255365,-0.18135472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,0.0765686,-0.5559115,-0.22575843,0.076568596,-0.5559115,-0.22575843,0.20148821,-0.5686314,-0.16657294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0.07516423,-0.5533293,-0.23292537,0.07516422,-0.5533293,-0.23292537,0.20642588,-0.55681425,-0.1619926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0.078383714,-0.5531938,-0.2309286,0.078383714,-0.5531938,-0.2309286,0.2361389,-0.54655373,-0.13308716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,0.061878126,-0.54058933,-0.26030388,0.061878126,-0.54058933,-0.26030388,0.16395703,-0.5458879,-0.21507534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0.06468623,-0.53972775,-0.25870922,0.06468623,-0.53972775,-0.25870922,0.20228358,-0.49750847,-0.1805723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0.036823243,-0.5318877,-0.2797487,0.03682324,-0.53188765,-0.2797487,0.20076749,-0.51608115,-0.18380648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0.03909599,-0.5315496,-0.27896535,0.03909599,-0.5315496,-0.27896535,0.1504609,-0.5149853,-0.24058168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,-5.4524746E-4,-0.52465796,-0.31525147,-5.4524746E-4,-0.52465796,-0.31525147,0.21427424,-0.5014946,-0.17328437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,-5.025282E-4,-0.5239433,-0.31723163,-5.025282E-4,-0.5239433,-0.31723163,0.0015907185,-0.48892504,-0.4142587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,5.9333944E-4,-0.52382636,-0.31824082,5.9333944E-4,-0.52382636,-0.31824082,0.05429091,-0.5180953,-0.3676923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,-0.031222317,-0.5286686,-0.31845903,-0.031222317,-0.5286686,-0.31845903,0.042068776,-0.48633632,-0.3858302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,-0.029389678,-0.52703834,-0.31954703,-0.029389678,-0.52703834,-0.31954706,0.024509598,-0.43859008,-0.41149548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,-0.048353996,-0.5642006,-0.3263338,-0.048353996,-0.5642006,-0.3263338,-0.1210798,-0.4553735,-0.57225853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,-0.051851522,-0.5628056,-0.3336643,-0.051851522,-0.5628056,-0.3336643,-0.22323039,-0.4944505,-0.69285953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0.11154205,-0.6494097,-0.1839664,0.11154205,-0.6494097,-0.1839664,-0.41908365,-0.46407896,-0.9142303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0.10167481,-0.64521956,-0.19645257,0.10167481,-0.64521956,-0.19645257,-0.38182083,-0.43990445,-0.808276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0.58596355,-0.7008166,0.1450615,0.58596355,-0.7008166,0.1450615,0.11353458,-0.6463769,-0.220575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0.5834291,-0.6996466,0.14658515,0.5834291,-0.6996466,0.14658515,0.4592411,-0.6423179,0.22124459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0.5990257,-0.70300454,0.17423677,0.5990257,-0.70300454,0.17423677,1.3632646,-0.8675421,1.5291679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1.0236276,-0.6776447,0.17735298,1.0236276,-0.6776447,0.17735298,1.2025063,-0.46607807,1.691021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1.0212296,-0.66735554,0.1896024,1.0212296,-0.66735554,0.1896024,0.90372396,-0.16318972,0.78982496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1.0379727,-0.41145334,-0.065562874,1.0379727,-0.41145334,-0.065562874,0.8542061,0.04523735,0.43009782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1.032767,-0.40081373,-0.060150724,1.032767,-0.40081373,-0.060150724,0.7776931,0.12052748,0.20504476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0.9451212,-0.240168,-0.27944523,0.9451212,-0.240168,-0.27944523,0.6564481,0.23639636,-0.07818043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,0.94302154,-0.23072788,-0.27069712,0.94302154,-0.23072788,-0.27069712,0.8401383,0.23183759,0.15795918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0.6973466,-0.08334665,-0.37434366,0.6973466,-0.08334665,-0.37434366,0.8784919,0.23526783,0.27345127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,0.70138305,-0.07231449,-0.36948466,0.70138305,-0.07231449,-0.36948466,0.8991671,0.46826157,-0.13139488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,0.6741932,-0.06251322,-0.37846437,0.6741932,-0.06251322,-0.37846437,-0.65810966,0.41774952,-0.8184705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0.26141492,0.071200006,-0.18690501,0.26141492,0.071200006,-0.18690501,0.120377794,0.17061165,-0.39127296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,0.26212642,0.071707465,-0.18723531,0.26212642,0.071707465,-0.18723531,0.29698917,0.096572876,-0.20341991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0.024169534,-0.18555495,-0.26488566,0.024169534,-0.18555495,-0.26488566,-0.4408071,0.025498204,-0.86451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0.017696215,-0.18567234,-0.27434853,0.017696215,-0.18567234,-0.27434853,-0.2994969,-0.19142386,-0.7380311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,0.005802383,-0.39697,-0.20308931,0.005802383,-0.39697,-0.20308931,0.058890752,-0.23042591,-0.329396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,-0.0016605435,-0.39457294,-0.21399416,-0.0016605435,-0.39457294,-0.21399416,-0.36734432,-0.27711758,-0.7483326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0.067141846,-0.73730516,-0.1695148,0.067141846,-0.73730516,-0.1695148,-0.58057827,-0.6242685,-1.0651227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,0.066093534,-0.74888253,-0.17317122,0.066093534,-0.74888253,-0.17317122,0.01472598,-1.3161746,-0.35233653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,0.039886814,-0.7598274,-0.20451201,0.039886814,-0.7598274,-0.20451201,-1.2442439,-1.2961259,-1.7402128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,0.26995227,-0.89969945,0.022828415,0.26995227,-0.89969945,0.022828415,1.1124908,-1.1257253,1.0086384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,0.28377724,-0.8970446,0.04128782,0.28377724,-0.8970446,0.04128782,0.9612031,-0.76695853,0.9457996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0.43407035,-0.9006502,0.16052741,0.43407035,-0.9006502,0.16052741,0.9323963,-0.7988187,0.8940115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0.44046137,-0.8973796,0.17012028,0.44046137,-0.8973796,0.17012028,0.75362146,-0.7371182,0.6401715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0.45238042,-0.8542439,0.1267164,0.45238042,-0.8542439,0.1267164,0.829062,-0.7139588,0.7469164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0.4553054,-0.8507947,0.13227947,0.4553054,-0.8507947,0.13227947,0.59863067,-0.68178225,0.40486997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0.3767401,-0.7662013,0.08541401,0.3767401,-0.7662013,0.08541401,0.4559435,-0.56423813,0.21013553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0.37739086,-0.7622763,0.08700223,0.37739086,-0.7622763,0.08700223,0.40927655,-0.56995046,0.16482529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0.30923912,-0.7478797,0.010146631,0.30923912,-0.7478797,0.010146631,0.33035254,-0.6672703,0.09367087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,0.3084299,-0.7475943,0.010126362,0.3084299,-0.7475943,0.010126362,0.24053524,-0.72806036,-0.02421917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0.30621278,-0.747059,0.008364379,0.30621278,-0.747059,0.008364379,0.19757457,-0.7208303,-0.07797284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0.25471675,-0.72562987,-0.021329073,0.25471675,-0.72562987,-0.021329073,0.25923145,-0.7406326,-0.0042363354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0.25567833,-0.72617733,-0.020062985,0.25567833,-0.72617733,-0.020062985,0.30279517,-0.7530044,0.041975375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0.20098661,-0.70942444,-0.073710866,0.20098661,-0.70942444,-0.073710866,0.14161026,-0.71388936,-0.16021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0.20155193,-0.7101215,-0.073371,0.20155193,-0.7101215,-0.073371,0.22925201,-0.7442766,-0.056717284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0.18078086,-0.6766867,-0.10878219,0.18078086,-0.6766867,-0.10878219,0.2830735,-0.70597756,-0.004945958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,0.18314962,-0.6758462,-0.10665776,0.18314962,-0.6758462,-0.10665776,0.2992196,-0.634662,-0.0025610698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0.13604589,-0.6579549,-0.16845644,0.13604589,-0.6579549,-0.16845644,0.2800482,-0.6430428,-0.027021477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0.13671508,-0.6581053,-0.1682093,0.13671508,-0.6581053,-0.1682093,0.16950603,-0.6654755,-0.15609917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,0.13841613,-0.6572978,-0.16712175,0.13841613,-0.6572978,-0.16712175,0.22176728,-0.6177318,-0.11383191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0.10184147,-0.61365074,-0.19995376,0.10184147,-0.61365074,-0.19995376,0.19788888,-0.53361243,-0.15868673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0.10495877,-0.6121593,-0.1978848,0.10495877,-0.6121593,-0.1978848,0.25770614,-0.5390797,-0.096506104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0.0642736,-0.62014246,-0.2635674,0.0642736,-0.62014246,-0.2635674,0.19388837,-0.6187854,-0.17525545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,0.06527054,-0.620057,-0.2636943,0.06527054,-0.620057,-0.2636943,0.11412041,-0.61586547,-0.26991203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,0.030696282,-0.5994927,-0.272484,0.030696282,-0.5994927,-0.272484,0.17291866,-0.5746957,-0.20941283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0.033457514,-0.5984432,-0.2713449,0.033457514,-0.5984432,-0.2713449,0.16875789,-0.5470193,-0.21552904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0.0076988623,-0.614358,-0.30447173,0.0076988623,-0.614358,-0.30447173,-0.06358246,-0.50020325,-0.47496024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0.0070084315,-0.6130329,-0.30720952,0.0070084315,-0.6130329,-0.30720952,-0.026822714,-0.54810286,-0.44136062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0.0031503057,-0.61181015,-0.31351507,0.0031503057,-0.61181015,-0.31351507,-0.18589804,-0.5518982,-0.62248623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,0.06370518,-0.6985806,-0.30176258,0.06370518,-0.6985806,-0.30176258,-0.5974059,-0.43692788,-1.1036514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,0.05711334,-0.69691545,-0.30970964,0.05711334,-0.69691545,-0.30970964,-0.2658875,-0.6153218,-0.69911563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0.55818444,-0.74848604,0.04410903,0.55818444,-0.74848604,0.04410903,-0.026134111,-0.49652296,-0.3553893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0.55774707,-0.74462795,0.049553476,0.55774707,-0.74462795,0.049553476,0.5363155,-0.55558056,0.31633127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,1.151475,-0.843009,0.12645018,1.151475,-0.843009,0.12645018,1.2200509,-0.5601825,1.5513822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1.1513698,-0.8328795,0.15734525,1.1513698,-0.8328795,0.15734525,1.1462177,-0.33653283,1.6712054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,1.138673,-0.6124325,-0.09005199,1.138673,-0.6124325,-0.09005199,1.0337533,-0.09581924,1.0777345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,1.1350446,-0.5962431,-0.08280741,1.1350446,-0.5962431,-0.08280741,0.957252,0.19703902,0.27217746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1.1307055,-0.57880646,-0.080008894,1.1307055,-0.57880646,-0.080008894,0.91808987,0.2755893,0.057118345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,0.97913784,-0.34806892,-0.30614266,0.97913784,-0.34806892,-0.30614266,0.8558056,0.38256386,-0.17911786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,0.97786343,-0.33496505,-0.2986064,0.97786343,-0.33496505,-0.2986064,0.91541845,0.3071258,0.07067042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,0.76028603,-0.11575777,-0.33938563,0.76028603,-0.11575777,-0.33938563,0.91219884,0.3846551,-0.0045306818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0.7642782,-0.10447978,-0.3329654,0.7642782,-0.10447978,-0.3329654,0.95989084,0.44814202,-0.018374315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,0.34618768,0.089593634,-0.32429177,0.34618768,0.089593634,-0.32429177,-0.21839285,0.5052508,-0.61118823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,0.33942768,0.09461113,-0.32849592,0.33942768,0.09461113,-0.32849592,0.0081859715,0.34046876,-0.5344976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,0.054151006,0.019738877,-0.37482852,0.054151006,0.019738877,-0.37482852,0.051694132,0.22277686,-0.5180006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0.04577581,0.021292172,-0.38535982,0.04577581,0.021292172,-0.38535982,-0.36460927,0.09740372,-0.90139526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0.04160761,0.02076635,-0.39047676,0.04160761,0.02076635,-0.39047676,-0.16263448,-0.0049989624,-0.6412056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,0.03676274,-0.18714769,-0.15122434,0.03676274,-0.18714769,-0.15122434,0.1663311,-0.17781727,-0.27099016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,0.0271564,-0.18801588,-0.1657137,0.0271564,-0.18801588,-0.1657137,-0.44355482,-0.23055732,-0.8756927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0.04205766,-0.5471789,-0.10631918,0.04205766,-0.5471789,-0.10631918,-0.7049519,-0.3319867,-1.2293779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0.045281023,-0.55716574,-0.10636083,0.045281023,-0.55716574,-0.10636083,0.2032259,-1.0465205,-0.10840208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0.27135995,-0.7668107,0.1193084,0.27135995,-0.7668107,0.1193084,1.127263,-1.1641873,1.0110731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,0.2576063,-0.7728753,0.100795396,0.2576063,-0.7728753,0.100795396,-0.41632417,-1.0700456,-0.80634284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,0.5317329,-0.8388172,0.21365453,0.5317329,-0.8388172,0.21365453,0.94400364,-0.94684553,0.8578157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0.5476595,-0.8389662,0.23873541,0.5476595,-0.8389662,0.23873541,1.3280674,-0.8462663,1.4676998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,0.5568137,-0.75350964,0.24536176,0.5568137,-0.75350964,0.24536176,0.7557092,-0.7483252,0.61442065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,0.5555475,-0.74970657,0.24529392,0.5555475,-0.74970657,0.24529392,0.4935015,-0.56335914,0.24196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,0.5560929,-0.7457392,0.24761333,0.5560929,-0.7457392,0.24761333,0.58281946,-0.5513402,0.36126566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,0.5204723,-0.68378663,0.21916723,0.5204723,-0.68378663,0.21916723,0.40243122,-0.48289147,0.11788506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,0.51805985,-0.6817875,0.21752137,0.51805985,-0.6817875,0.21752137,0.39985058,-0.5838302,0.1368746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0.5103135,-0.677001,0.1906168,0.5103135,-0.677001,0.1906168,0.34787542,-0.69140786,0.09327101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0.5078006,-0.67615044,0.18941337,0.5078006,-0.67615044,0.18941337,0.38467208,-0.63447064,0.13044526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0.5001744,-0.6813763,0.18672787,0.5001744,-0.6813763,0.18672787,0.26408216,-0.682844,5.5548353E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,0.4970054,-0.68329126,0.1850044,0.4970054,-0.68329126,0.1850044,0.3417236,-0.7771257,0.10055494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0.5052059,-0.68466294,0.20641562,0.5052059,-0.68466294,0.20641562,0.35696557,-0.7311174,0.115171224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0.50162333,-0.684741,0.2037948,0.50162333,-0.684741,0.2037948,0.32607722,-0.6885679,0.075374715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,0.500099,-0.68546456,0.20368168,0.500099,-0.68546456,0.20368168,0.42540932,-0.720915,0.19813833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,0.53313106,-0.6936579,0.21739937,0.53313106,-0.6936579,0.21739937,0.54398996,-0.7046244,0.3454179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,0.5304867,-0.6929937,0.21626395,0.5304867,-0.6929937,0.21626395,0.40091705,-0.6604506,0.16062827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,0.5296564,-0.69666404,0.21301508,0.5296564,-0.69666404,0.21301508,0.45324555,-0.67242914,0.22577313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0.5292064,-0.69532216,0.21444456,0.5292064,-0.69532216,0.21444456,0.50715667,-0.6295725,0.2844897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0.510006,-0.6936967,0.22305563,0.510006,-0.6936967,0.22305563,0.54091287,-0.60116416,0.32748663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0.5120051,-0.69101226,0.22680213,0.5120051,-0.69101226,0.22680213,0.60996103,-0.55947703,0.41037965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0.4439928,-0.7113216,0.19744669,0.4439928,-0.7113216,0.19744669,0.67431325,-0.60430735,0.5097589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0.44943252,-0.7093778,0.20494278,0.44943252,-0.7093778,0.20494278,0.71597743,-0.61413443,0.57225204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,0.45457327,-0.7095161,0.21224286,0.45457327,-0.7095161,0.21224286,0.7064703,-0.7162918,0.5699477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0.26498765,-0.70059365,0.1299371,0.26498765,-0.70059365,0.1299371,1.2566901,-1.3086597,1.1097697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0.34085837,-0.7113105,0.19753599,0.34085837,-0.7113105,0.19753599,-2.2246573,-1.2364364,-2.7733006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,0.023713775,-0.38122523,-0.048896644,0.023713775,-0.38122523,-0.048896644,-0.9400656,0.09897651,-1.7980287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0.011997818,-0.36931336,-0.06394859,0.011997818,-0.36931336,-0.06394859,-0.5620847,0.21436855,-0.8014949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0.08034838,0.14413127,-0.26657227,0.08034838,0.14413127,-0.26657227,-0.16943572,0.08179826,-0.6056315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,0.07560619,0.14137235,-0.27533716,0.07560619,0.14137235,-0.27533716,-0.15676147,0.0061853994,-0.7048148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0.3214985,0.14579782,-0.42974082,0.3214985,0.14579782,-0.42974082,-0.0030180297,0.0066325837,-0.60770977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,0.3169722,0.14661543,-0.4317792,0.3169722,0.14661543,-0.4317792,0.09518233,0.18667799,-0.5316623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
